CID,SN_RA,SN_DEC,HOSTGAL_RA,HOSTGAL_DEC,REDSHIFT_SPEC,HELP_ID,HELP_RA,HELP_DEC,F_MIPS_24,FErr_MIPS_24_average,F_SPIRE_250,FErr_SPIRE_250_average,F_SPIRE_350,FErr_SPIRE_350_average,F_SPIRE_500,FErr_SPIRE_500_average,F_PACS_100,FErr_PACS_100_average,F_PACS_160,FErr_PACS_160_average,ID_SE,RA_SE,DEC_SE,FLUX_AUTO_VISTA_Ks_µJy,FLUX_AUTO_VISTA_Y_µJy,FLUX_AUTO_VISTA_J_µJy,FLUX_AUTO_VISTA_H_µJy,FLUX_AUTO_VOICE_u_µJy,FLUX_AUTO_VOICE_g_µJy,FLUX_AUTO_VOICE_r_µJy,FLUX_AUTO_VOICE_i_µJy,FLUX_AUTO_HSC_G_µJy,FLUX_AUTO_HSC_R_µJy,FLUX_AUTO_HSC_I_µJy,FLUX_AUTO_HSC_Z_µJy,FLUXERR_AUTO_VISTA_Ks_µJy,FLUXERR_AUTO_VISTA_Y_µJy,FLUXERR_AUTO_VISTA_J_µJy,FLUXERR_AUTO_VISTA_H_µJy,FLUXERR_AUTO_VOICE_u_µJy,FLUXERR_AUTO_VOICE_g_µJy,FLUXERR_AUTO_VOICE_r_µJy,FLUXERR_AUTO_VOICE_i_µJy,FLUXERR_AUTO_HSC_G_µJy,FLUXERR_AUTO_HSC_R_µJy,FLUXERR_AUTO_HSC_I_µJy,FLUXERR_AUTO_HSC_Z_µJy,SERVS_ID,SERVS_RA_ch1,SERVS_DEC_ch1,FLUX_AUTO_ch1,FLUXERR_AUTO_ch1,SERVS_RA_ch2,SERVS_DEC_ch2,FLUX_AUTO_ch2,FLUXERR_AUTO_ch2
1643213,52.805611,-28.241674,52.805607,-28.241508,0.65526,HELP_J033113.356-281429.536,52.80565057002285,-28.2415377659918,111.29759,10.219355,5723.1765000000005,2797.6374999999994,2964.5069,2382.6476000000002,1836.725,2043.2355699999998,47153.973,24351.1175,9646.312,10062.90925,711585.0,52.805647462515985,-28.24154429788022,17.266185402139094,12.519148759759084,13.492859558628457,16.15304489010296,4.557060559195725,5.567445828222319,8.560848273766942,13.373368141170497,5.4900563237514755,8.85948342567487,11.327550317197682,11.637979825332556,0.2998194663441594,0.0659540612532538,0.1094804464904135,0.1840539331706673,0.0822432979574817,0.0521854365482352,0.0460419663567631,0.1297661157518174,0.0385240389875019,0.1041900606239291,0.089487772519065,0.1705649265673253,SERVS1_J033113.36-281429.6,52.805595,-28.241543,16.7,0.7,52.8057,-28.241541,11.4,0.7
1645304,54.398834,-28.615566,54.397903,-28.615825,0.85979,HELP_J033735.495-283656.907,54.39789435002285,-28.6158073959918,314.2683,30.18249499999999,16153.435000000001,3140.4445,10598.267,4802.2935,2623.6904,2676.1205999999997,10403.525,10535.1404,17874.079999999998,14864.562500000002,359327.0,54.39793605508504,-28.61591085054919,97.25537214322226,36.83864096342069,48.35355395987729,67.50513342620944,0.4226495393792067,0.0586682589223119,0.2840596842718885,,2.867012589463275,,16.326955159440708,28.08122181255322,0.464698082866994,0.1080613299416515,0.1920512932471245,0.3033127215946437,,,,,0.1080779010983265,,0.2357021224336891,0.4578153145185742,,,,,,,,,
1310964,54.153732,-29.384672,54.153639,-29.384818,0.75147,HELP_J033636.861-292304.988,54.15358758002286,-29.3847189559918,47.43739,14.752546,6271.576,2822.9024999999997,8977.486,3812.1354999999994,2808.6357,2431.270665,10621.233,9915.207900000001,13871.271999999999,11758.41635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323740,52.49036,-28.548483,52.490513,-28.548523,0.77137,HELP_J032957.727-283254.917,52.49052734752214,-28.548587941417615,3.6892736,3.89611315,,,,,,,,,,,428457.0,52.49054279510419,-28.548591931205703,29.340803307081337,13.560284459646525,17.04196229093949,23.044792393754083,0.045176356303539,0.4754254212830179,2.1967366713026517,6.768499481811405,0.58492690748758,,8.14914414820175,11.102306175968684,0.2519536858790587,0.0556540566375916,0.0895032472316933,0.1501834353035112,0.0690984966701944,0.0504987294296831,0.0422041420243926,0.1257069238805597,0.0390546503155916,,0.0824102589508204,0.1584503844478391,SERVS1_J032957.72-283254.8,52.490495,-28.548538,30.7,0.5,52.490516,-28.548572,20.5,0.7
1290593,52.669548,-27.690344,52.6693,-27.69029,0.67528,HELP_J033040.641-274125.313,52.66933953002285,-27.6903648359918,22.192373,10.650691249999998,1782.5847999999999,1447.8178500000001,771.5300000000001,799.754655,1109.6672,1233.5151,24320.171,18362.493000000002,37864.77,20361.62,1221137.0,52.669337160775875,-27.690331268613583,130.5701791527321,53.99933356589499,69.7473963240387,98.64003098292586,0.0198665475011641,1.4410531530418516,9.90506203838159,27.26616132741563,1.841038200660892,9.30533472745394,26.89631608834691,41.41438342582275,0.389144364683937,0.0943090213297858,0.1807783941479811,0.2990901586074345,0.1500887467467484,0.0874302668766968,0.0741934745330315,0.2582732837405644,0.0503986944135211,0.1427841472270338,0.1085692046893457,0.2201086012224095,SERVS1_J033040.64-274125.2,52.66931,-27.690331,115.9,0.6,52.669335,-27.690319,69.8,0.7
1881037,52.818489,-28.881416,52.818594,-28.880818,0.76584,HELP_J033116.489-285251.247,52.818702690022846,-28.8809020059918,403.10568,17.466724999999997,24291.403,1943.719999999999,18241.407,2939.4655,3726.0080000000003,3678.0401500000003,51474.0,23593.622,26004.835,18305.093500000003,184297.0,52.81863076862311,-28.880855219616556,70.40456183687363,31.908177551763785,41.0585870588118,54.40028813801599,2.394241752112121,4.497102641681006,8.443793427433393,21.004637942836045,4.545428179070849,4.147458030986227,18.448913728436597,24.416982953377,0.4176052227826831,0.0903555439572493,0.1499026934977695,0.2609851096569596,0.1214509031275418,0.078601116352518,0.0696869390317299,0.1929490147245394,0.1165452461846352,,0.1811738462203152,0.4029396483081923,SERVS1_J033116.48-285251.0,52.818683,-28.880842,73.4,0.4,52.818618,-28.880803,49.9,0.5
1341823,52.749844,-27.851603,52.750227,-27.851743,0.55032,HELP_J033100.059-275106.493,52.750246090022856,-27.8518036159918,219.66792,10.732979999999998,14630.152,1629.0174999999997,12016.396,2278.4505,4507.406,3755.8125,16462.492000000002,15010.885000000002,13954.271999999999,12880.5108,1067857.0,52.750260958823326,-27.851806479956306,131.7128053846277,62.17182272480706,79.66038481088474,105.60828741714678,1.511718054847625,4.710797110549332,16.133849446727677,30.627983185639476,5.0141716838548565,15.060493396155954,31.53746633981682,46.261786501161694,0.3508644195973798,0.0816008455115217,0.1569868422350323,0.2325696980371475,0.1467168895005415,0.0850047813711427,0.0760368095295675,0.2625178315725881,0.0473714156418199,0.1313835323856764,0.1158123053338816,0.2219402627621484,SERVS1_J033100.07-275106.5,52.75031,-27.851812,132.0,0.9,52.75027,-27.8518,87.0,1.0
1330530,54.110844,-27.915379,54.110646,-27.915519,0.33633,HELP_J033626.573-275456.044,54.11071876002285,-27.915567695991797,114.75853,16.959995000000006,1852.7507,1817.6496,6245.8252999999995,4168.1885,5821.032999999999,4943.034000000001,16003.367999999999,13294.477650000004,6005.394,6423.8468,1009414.0,54.11070871183896,-27.91556538389732,47.88011667157211,22.906018123410472,28.91595898080484,38.972045417585214,,,0.6275703256466636,0.7781512151916742,3.2743296440873757,,13.95041733562013,19.834716617328414,0.301430166321934,0.0709150428544357,0.1208850653160823,0.1904149696168906,,,,,0.0440246308803016,,0.0975311142101782,0.1928334733320713,SERVS1_J033626.56-275456.0,54.110652,-27.91545,30.2,1.1,54.110648,-27.915651,28.7,0.9
1250852,52.148945,-28.639742,52.148982,-28.639777,0.77725,HELP_J032835.764-283823.356,52.14901461573062,-28.639821145801537,48.627987,14.144702,743.07877,860.180425,1276.3554,1376.915675,1273.183,1288.89735,11211.537999999999,10451.145849999999,10127.592,10709.1111,342010.0,52.14902665189534,-28.6398350984603,18.4665259220839,6.996699147560867,9.697647636504964,13.344588923377632,0.1179558813659771,0.2027352187494341,1.495195564371164,4.015581086262433,0.3113665825256759,,3.7340179384907506,4.96322084353714,0.2440345116737901,0.0538784965038344,0.0867706249599329,0.1392942666926815,0.0764397067311514,0.0483011372860449,0.0392557617928625,0.1228023016083335,0.0479070796329595,,0.1240871110517845,0.2326041276724459,SERVS1_J032835.76-283823.2,52.148978,-28.639762,21.8,0.6,52.149026,-28.6398,17.2,0.8
1430116,52.938736,-28.139298,52.938818,-28.139223,1.02144,HELP_J033145.332-280821.404,52.93888422002286,-28.1392787959918,142.5441,9.482219999999998,2828.5632,1633.8151499999997,2380.077,1953.61192,2835.4876,2651.51643,25121.417999999998,18941.889499999997,28533.215,19875.699999999997,802000.0,52.93888119125669,-28.139302253090083,75.44464164137462,29.30909442009702,41.605620174539496,55.785072263970896,1.1451163089183347,1.8237075665809703,4.93598691797151,9.669829130394032,2.92344683308066,4.526652958052841,10.844561599841573,22.513696126425085,0.3377684895377621,0.0749912409431901,0.1294618076004522,0.2172925715159323,0.1613331756235242,0.0955696602184954,0.072656877590774,0.1805035321220987,0.0481681459564027,0.1762970847287986,0.1216758191675576,0.2205774926797981,SERVS1_J033145.32-280821.4,52.938812,-28.13927,99.2,0.7,52.938842,-28.139294,73.7,0.9
1304506,53.164429,-28.657108,53.164502,-28.657007,0.75421,HELP_J033239.494-283925.439,53.16455900734291,-28.6570664706178,26.872055,12.5544085,565.5956,621.683255,1039.6106,1078.08366,1766.9469,1986.0867100000003,20574.252999999997,15574.502499999997,16210.688000000002,14265.13425,327896.0,53.16456323708593,-28.657057264236705,38.702587394905976,17.784333751549998,23.43278997398989,31.372245147896127,0.8316595903744819,0.8151726497132588,3.2662874333186136,8.155639112960715,1.3083935665317443,5.534163682394605,8.404409403292625,13.283777724456575,0.3283202789719143,0.0746161010449985,0.1244651879836085,0.2071414670062697,0.1444596930856366,0.0779933615535484,0.0573096492075607,0.1504165341987967,0.0550853090562518,,0.1010477980915501,0.2154283695717087,SERVS1_J033239.50-283925.6,53.1646,-28.657125,40.0,0.7,53.164549,-28.657097,25.3,0.7
1330964,53.912453,-27.409948,53.912298,-27.410366,0.45085,HELP_J033538.960-272437.465,53.91233203002285,-27.4104069959918,10.552136,8.89985875,,,,,,,,,,,1471527.0,53.91235487252027,-27.410403260786516,224.5800633475429,106.0755274670734,138.5292873365793,182.9242150082519,0.8573007427660791,7.402799722300196,34.95785687998896,66.00189425856483,8.124622664769856,,62.1899775446576,87.82068090072617,0.5773381329290861,0.1402906853975664,0.2468123750399257,0.3708822904663568,0.2030747609480732,0.0973239405537109,0.105249294240493,0.3066931040080974,0.1047042387085768,,0.2421818757393985,0.5360342386581514,SERVS1_J033538.96-272437.3,53.912306,-27.41035,144.0,0.9,53.912319,-27.410397,108.5,1.1
1339176,52.728462,-27.909498,52.728555,-27.909435,0.92537,HELP_J033054.862-275433.996,52.72859349242603,-27.909443255622115,22.913338,9.943864,816.96826,958.27715,1623.9132,1453.069075,1328.0326,1427.8532,35361.55,20209.372,8924.697,8490.859749999998,1018385.0,52.72855538055155,-27.90947309957125,5.057128627447458,3.4965842741266595,4.398988230268637,4.039604059855104,0.8045977245009539,1.0502067371751789,1.5467595282015016,2.29719572815671,0.975279734427708,1.190616782731578,2.360228227129361,2.9576120024278483,0.2365139443655057,0.0574927655130757,0.1082952205240506,0.1714386363731227,0.0770878886213032,0.0464116247071595,0.0415359409328385,0.1449086303361735,0.0260943331546744,0.0918406356907875,0.0684545315375003,0.1301023319635426,SERVS1_J033054.84-275434.5,52.7285,-27.909448,6.6,0.8,52.728498,-27.909702,3.0,1.5
1346137,53.259174,-26.85409,53.259073,-26.854085,0.36326,HELP_J033302.180-265114.775,53.25908183002285,-26.8541042659918,138.45003,12.226875,7522.95,3696.6887,5622.2763,4361.2789999999995,2631.5749,2749.284425,15544.074999999999,13468.674,11739.710000000001,10506.80235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447133,53.181614,-27.514706,53.181614,-27.514706,0.3654,HELP_J033243.622-273052.608,53.18175742002285,-27.5146134459918,4.4153695,4.93428865,,,,,,,,,,,1387626.0,53.181778174946835,-27.514586806473737,55.970811032598654,33.23174907886411,37.706376529124235,44.4190841651609,0.9419442513882976,3.668596944413416,14.031031511930566,21.501066380805263,3.998519331255741,13.016205601027954,20.667940376044807,26.887721431201513,0.4330026035097529,0.1029662810819281,0.1988992615240297,0.2972920570044915,0.1459302953956646,0.0728214882930735,0.0755858654394649,0.2122875823220368,0.0469993793584537,0.1156645095529767,0.1080219750219444,0.20390653943369,SERVS1_J033243.60-273052.4,53.181679,-27.514544,26.4,0.6,53.18169,-27.514545,20.0,0.7
1390173,53.543018,-27.570578,53.543352,-27.570875,0.65875,HELP_J033410.429-273415.218,53.543452540022855,-27.5708939859918,339.64386,9.2303,13556.297,1563.6315000000004,8747.017,2328.1512000000002,3841.6994,3179.122,61196.774,21451.478499999997,17101.13,13561.356,1337115.0,53.54329898885249,-27.57090880824979,35.748251115650056,16.645436947607784,19.786510050786102,25.68734389679282,2.3631560443962765,4.453517877310086,8.574002385379147,13.741482844367871,4.284174974498472,8.136716789595717,11.73805121288736,13.663941689217443,0.3773627737208199,0.087926615423523,0.149095138315715,0.2383261946460843,0.1198109545604323,0.0694901303769702,0.071941164983252,0.2032264002415636,0.0415767585655415,0.1073154664645984,0.1165673405549028,0.1827782538508293,SERVS1_J033410.41-273415.3,53.543351,-27.570894,33.0,0.7,53.543361,-27.570937,24.8,0.8
1889253,54.032986,-28.441515,54.032939,-28.441485,0.53661,HELP_J033607.917-282629.564,54.03298939002285,-28.4415455259918,112.983475,11.697499999999998,13087.356,2204.0384999999997,3231.942,2572.8475,2927.1631,2955.4693749999997,16362.417000000001,14338.180349999999,20341.337,14886.960500000001,518362.0,54.0329689121801,-28.441561746424075,270.92432499426997,108.73335787323263,144.33870350116217,211.68203405307833,,1.0364186037862355,,4.352351879447448,8.184459425035545,,55.51889324715035,84.88528282552005,0.6560460677224085,0.1536359726813683,0.2828953557886776,0.4339682084990591,,,,,0.1136906151857434,,0.266287202678974,0.4933486962151633,SERVS1_J033607.91-282629.5,54.032963,-28.441514,193.4,1.0,54.032984,-28.441544,139.9,1.1
1335818,52.58305,-28.470995,52.58352,-28.471077,0.62253,HELP_J033020.057-282816.095,52.58357124002285,-28.4711374959918,327.24716,12.447120000000012,20229.263,2384.5204999999987,12696.576000000001,4162.7744999999995,4338.0647,3886.1914500000003,33612.909999999996,21641.779499999997,7391.2005,8147.16655,493286.0,52.58355622559433,-28.47110352383096,194.7165203651427,81.8520573746526,103.99603942856244,149.60909642744858,2.94779447141195,8.330164927240645,23.12829403620908,51.14066841368312,8.102644782770039,21.187006508444483,43.604488862555904,62.878301237809126,0.5190926467672112,0.1201403388343302,0.1898302642931623,0.3072521677507706,0.1327522054638018,0.105419590013112,0.089240973158817,0.2580339154661543,0.1046075665486399,0.8430961736307376,0.1834926711479524,0.3823566916766405,SERVS1_J033020.04-282816.0,52.583511,-28.471106,168.3,1.0,52.583523,-28.471124,112.3,0.9
1333489,52.939652,-28.331986,52.939812,-28.331917,0.68179,HELP_J033145.564-281955.124,52.939849860022846,-28.3319787859918,2.303315,2.706644925,,,,,,,,,,,628338.0,52.939878336623586,-28.33197337442279,92.1061013592092,36.53409889150317,49.47725534736168,70.2858012331813,0.0339224491400414,1.2483213548843537,6.168034582197367,18.856852326664058,1.4224833770837917,5.5080617446959685,17.06685897941473,26.136245448730097,0.3611299490384996,0.0815506363571427,0.1313965766399613,0.2286422054107905,0.2048482803493161,0.1077990953276683,0.0835033251712445,0.2053350693014475,0.0429684266751378,0.1650462932820154,0.1041472893747076,0.2003109227912689,SERVS1_J033145.49-281955.3,52.939562,-28.332016,114.5,0.9,52.939557,-28.332054,68.0,0.9
1700109,52.432846,-27.649979,52.432847,-27.650053,0.74119,HELP_J032943.885-273900.418,52.43285431153434,-27.65011619814636,138.60478,13.90598,3751.0501999999997,2027.3408500000003,2084.0428,1903.3733500000003,1540.5444,1854.436725,30818.468,20086.898999999998,11159.11,10970.2353,1262937.0,52.43285304607219,-27.65011098197659,22.88623747462533,13.81455182514498,16.360629131014125,18.490301808432008,0.9624894991208006,2.073536096287369,4.176514562262107,8.98330199985345,2.217393652575651,4.254941563992928,8.248489008118247,11.3096404945678,0.3183456954997668,0.0747770865458268,0.1438188471159891,0.2121748006037092,0.1093072102179132,0.0737098632829449,0.0598095255207236,0.2175140422411773,0.0451872234369045,0.12934054130079,0.0876657435564403,0.184580292577098,SERVS1_J032943.88-273900.5,52.432822,-27.650105,24.0,0.5,52.432813,-27.650164,14.8,0.5
1536112,53.059235,-28.28966,53.05958,-28.29002,0.75888,HELP_J033214.311-281724.253,53.05963108245504,-28.29007020695176,574.5335,11.204700000000004,14666.854000000001,2384.95,7743.191699999999,3849.2948,3925.7019999999998,3118.3003000000003,49440.826,22633.839,35532.71,21435.4725,666850.0,53.05963073091542,-28.290062593080915,41.91721305041868,11.574013910637293,17.448528212605172,27.344173436832747,0.3585409790049184,0.6535830790564896,2.0763606988423637,4.955387260532761,0.5912495184093542,1.968984965383396,4.777316340510561,7.563945656910697,0.2999871698642327,0.0669518366405404,0.1123023464732004,0.1796997290186226,0.1322799055769498,0.0780091580254638,0.056919504214061,0.1429346958783516,0.0315351194460448,0.1056026923891843,0.0815624872864268,0.1517946258121949,SERVS1_J033214.30-281724.3,53.059556,-28.290089,53.9,0.5,53.059589,-28.290076,39.6,0.5
1891266,52.335201,-27.587145,52.334876,-27.587389,0.70836,HELP_J032920.393-273514.813,52.33497290002285,-27.587448095991796,242.2029,12.130020000000002,12572.237,2041.6939999999997,8700.46,3215.42035,8344.133,5663.03645,20770.405,15958.375500000002,23095.756999999998,17833.751,1319929.0,52.33489797669931,-27.58746783882467,50.571752055379186,16.757344575508515,23.792824435479105,34.09667264218584,0.5165286318171666,1.2546159371575707,3.269670582983339,8.519945172373435,1.3912769820041375,3.5543484373253142,8.255815902449884,12.443919701007454,0.2917252572037145,0.0669667341451942,0.1278225826943614,0.191614429482563,0.102652872047079,0.0671354413553368,0.0562133757361733,0.2041082047160291,0.0388405170444864,0.1227746311395862,0.0992778069026771,0.1731952939046279,SERVS1_J032920.39-273515.2,52.334947,-27.587551,80.1,0.9,52.334961,-27.587581,54.2,0.8
1889226,53.286949,-27.345255,53.286992,-27.345246,0.59276,HELP_J033308.884-272043.068,53.287017910022854,-27.345296765991797,16.095976,9.6557105,,,,,,,,,,,1535095.0,53.28700980522225,-27.34528956464182,101.74381079105494,50.094171699591726,64.91376515657052,85.16893174099421,1.0083181855739374,4.026728977288344,14.377480922361734,31.177637267905663,3.6760651527361983,13.227287707100473,25.456623532085136,37.761844541802006,0.3666205422501066,0.0864335612895789,0.1623530605174849,0.2483287602493993,0.2049138099886498,0.1063576572936997,0.1108827663721036,0.3184664321104573,0.0489147219291552,0.1768574248034574,0.1365271717078237,0.2525229249874682,SERVS1_J033308.88-272042.9,53.286973,-27.345234,75.6,0.6,53.287048,-27.345273,54.8,0.7
1912066,52.743038,-28.629389,52.743203,-28.62946,0.87344,HELP_J033058.389-283746.318,52.74328763002285,-28.6295327859918,56.095646,11.922916500000005,4011.9309999999996,2018.9075500000001,1817.949,1749.352315,6896.410000000001,4795.434850000001,22757.406,18276.654000000002,11092.903,10960.548149999999,351621.0,52.74323536030634,-28.629485146156625,77.65546060211817,31.123755861624304,40.926593696600136,56.4599384027429,0.0923265909399251,0.5173332592374619,3.971985002420477,12.71208534711852,0.625771817215496,,12.474214279473571,24.484948788135263,0.2763433232275146,0.0616785450514257,0.1026666683533869,0.1701053917443615,0.1159028539240348,0.0717768218744695,0.0627858064515977,0.1817298203400526,0.0635396287135556,,0.1326124001037087,0.2794085565536159,SERVS1_J033058.38-283746.1,52.743215,-28.629449,93.8,0.7,52.743248,-28.629523,61.5,0.6
1936293,52.39399,-28.687922,52.393916,-28.687963,0.83168,HELP_J032934.550-284116.787,52.39395922975026,-28.68799647366888,13.359076,10.2905885,,,,,,,,,,,297508.0,52.39397063263462,-28.68800927541516,39.81724432091892,14.841917048941696,20.6592237831831,28.497686202584656,0.0063077605697369,0.7394213734846787,2.198044092146219,5.949416861865918,0.5246590880085417,,6.126606678606383,10.924390099895051,0.323978889671614,0.0689090770148038,0.1160584958937292,0.1971837639779904,0.0962214318834418,0.0680213924455824,0.0585432163605718,0.1733698101714323,0.057559174770868,,0.1130764482446974,0.2325417911710602,SERVS1_J032934.55-284116.8,52.393932,-28.688002,42.3,0.6,52.393982,-28.687997,26.9,0.6
1252199,53.223419,-27.416075,53.223193,-27.415643,0.60498,HELP_J033253.572-272456.829,53.22321488002285,-27.4157858459918,5.870824,5.3527652,,,,,,,,,,,1470479.0,53.223258151257134,-27.415674849893097,82.01052649327326,40.5243446247172,49.53753589123226,64.29719100188768,3.798925703180199,6.209479533741913,15.5908143447758,26.58184981799355,6.39078783745311,13.845862040252769,24.562694121100744,32.96324815961687,0.5180888133247248,0.1247834121528759,0.2437789471718254,0.3553804049520612,0.1874036397070716,0.0904263150388602,0.0919254709259265,0.2572477827781159,0.054015801693873,0.1598284602507343,0.1320720232849201,0.2462583113900519,SERVS1_J033253.56-272456.5,53.223177,-27.415679,61.4,0.7,53.223191,-27.415697,43.0,0.7
1257496,54.147209,-29.331924,54.147095,-29.332172,0.59401,HELP_J033635.307-291955.950,54.14711302002286,-29.332208455991797,35.158234,14.213425,9390.584,3204.2508500000004,3643.8396000000002,2753.79605,2085.0818000000004,2202.3800799999995,23313.787,16362.979499999998,15541.740000000002,12669.036849999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432026,53.054649,-29.177969,53.05473,-29.176697,0.15011,HELP_J033213.143-291036.165,53.054763550022855,-29.176712365991797,121.89301,12.644164999999994,586.881,675.96219,601.15653,677.0015199999999,759.2627,855.012,10696.518,10461.737,9408.552,8830.3392,19652.0,53.05476333002878,-29.176721094520257,1200.267370832005,853.2965701951103,1023.3759345574662,1237.4794624654528,0.5207124960588065,,,,5.021242545618028,7.284215739753395,,,3.8016644601532144,0.7940929468394086,1.4102274108924449,2.3490941136177432,,,,,,,,,,,,,,,,,
1447146,52.081745,-28.358774,52.08183,-28.358841,1.00009,HELP_J032819.656-282132.061,52.08189931512726,-28.35890583828439,5.820278,5.76907815,,,,,,,,,,,603250.0,52.08188983896522,-28.358905408044368,4.715059743940184,3.5722381150983757,4.144326854530498,3.2442745522255216,1.7699997295374592,1.64116406852176,1.5748775785010398,2.390623586229077,1.5292482775223086,0.3524770134256312,2.7678464921702006,2.614057883482704,0.2361488694772819,0.0527058804354609,0.0878778735837133,0.1506413728064287,0.0806159949367626,0.0524684438513753,0.0466334856500873,0.1417081157636672,0.0414257853910555,,0.0985535755075682,0.192873157061464,SERVS1_J032819.65-282131.8,52.081848,-28.358843,4.0,0.5,52.081875,-28.358811,3.5,0.5
1933196,54.314098,-29.233385,54.314251,-29.233372,0.75011,HELP_J033715.416-291400.245,54.31423272002286,-29.2334014759918,194.74672,186.7617685,668.1823,778.7799650000001,1759.7525,1863.3568349999991,2966.7032,3071.8872199999996,16699.358,15687.243,8248.842,8827.13615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339220,53.665455,-28.183355,53.665603,-28.182732,0.59992,HELP_J033439.751-281058.069,53.66562814002285,-28.1827970159918,432.251,14.515824999999978,20987.926000000003,1341.216000000001,13858.653,1607.0129999999995,4309.156,3223.4867000000004,32810.307,20270.2825,57288.284,19278.711000000007,753886.0,53.66560081839589,-28.18279078040864,174.9343920338167,83.8058624917956,96.25524416556225,134.8118287409319,6.399469889737825,11.577340327515062,27.12164330693124,48.72681220604249,11.198307787891576,26.83722455084594,45.03382128426735,61.12245648146299,0.465217289624223,0.110946176888465,0.1923166004105988,0.3016687761702585,0.2102779946668674,0.1115801290574281,0.0866620892394224,0.212914572876414,0.0647714535995103,0.1837431928827152,0.1867399333039832,0.3069202760343681,SERVS1_J033439.74-281058.0,53.665559,-28.18275,146.2,0.8,53.665623,-28.182789,101.6,0.8
1286881,54.2645,-29.354,54.264794,-29.35401,0.5228,HELP_J033703.554-292114.610,54.264806700022845,-29.3540583959918,6.683308,7.08368615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312818,54.390797,-27.473509,54.390838,-27.473436,0.72292,HELP_J033733.816-272824.633,54.390899900022845,-27.473509295991796,14.945846,10.79553435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315974,52.041798,-28.777035,52.042505,-28.777255,0.81174,HELP_J032810.185-284637.970,52.042438700022856,-28.7772139159918,283.24884,14.293399999999991,16679.403000000002,1516.8405000000007,8284.01,2341.62265,10261.170999999998,4238.42215,47898.32,24387.519,15761.056,13447.573999999999,237912.0,52.04253951446105,-28.77729475048948,73.68773373351331,31.14153388100971,41.223797869050365,51.78500231530334,1.78838409988497,2.937189723165121,7.111676615016772,18.098492410355792,3.4534788450834277,,16.798511460816947,24.88857318282388,0.4026409332215636,0.0908796164934392,0.1531344603642858,0.2436692387101671,0.1429241694218532,0.091721083060601,0.0769006907570641,0.231514355809964,0.1078762492538949,,0.2185158795096407,0.4920840493765904,SERVS1_J032810.24-284638.3,,,,,52.042676,-28.777297,54.6,1.1
1290967,54.056568,-26.969482,54.056626,-26.969536,0.2811,HELP_J033613.603-265810.467,54.056678380022845,-26.9695742059918,222.28532,12.265314999999989,4724.249000000001,2396.1962000000003,1495.1323,1370.1302000000003,1433.0077,1432.2217500000002,20875.177,16185.836500000001,16752.121,13801.53475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301915,53.842831,-27.549709,53.842886,-27.549754,0.62043,HELP_J033522.302-273259.250,53.842925550022855,-27.549791645991796,42.969273,13.5312605,666.61197,676.7463700000001,2431.9866,1482.7612499999998,2344.0895,2085.33125,17607.536,14999.864850000002,19312.88,14314.848349999998,1353237.0,53.8429516862186,-27.549739412663037,135.6721789495657,58.66577334365133,74.60535478597106,103.53834052808732,,2.5770378662769664,11.97400954487076,30.175939476558263,2.9564762869678822,10.622501473384942,29.0508738167828,44.37467650166865,0.5006202317206244,0.1201202847398382,0.2059863011178906,0.3161941173880408,,0.0969235959664501,0.107089910063001,0.3041356590130303,0.0595551137090211,0.2026856463308166,0.1635341088549865,0.3050788474031272,SERVS1_J033522.31-273259.7,53.842932,-27.549893,125.7,1.3,53.84295,-27.549945,82.3,1.7
1303496,53.848209,-29.591787,53.848282,-29.592043,0.17978,HELP_J033523.590-293531.303,53.848293600022856,-29.5920286159918,2220.544,15.583499999999958,72681.465,568.2600000000023,31992.584000000003,2090.1110000000003,7744.73,2835.0857000000005,252238.8,22019.184999999994,148845.40999999997,17539.495000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304779,53.524139,-29.544495,53.524357,-29.544713,0.55993,HELP_J033405.885-293240.801,53.524520500022845,-29.5446668759918,64.35628,13.095629999999996,4382.0653,3132.6957,2236.3111999999996,2121.73968,3969.228,3641.2736,17497.444000000003,14290.44275,18988.86,14857.243999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894320,53.220326,-29.139048,53.220441,-29.139114,0.7188,HELP_J033252.908-290820.972,53.22044870002286,-29.1391589959918,399.35773,14.037749999999988,4012.88,1486.0106999999998,1602.6974,1332.5787200000002,1253.2489,1214.290035,52430.847,21631.6505,25920.418,17603.186,47977.0,53.220471157160986,-29.139160979755474,94.37279118442876,36.86854510914338,47.97745425242893,70.43828931177804,0.1887697497140847,,0.1560947872000754,0.2529498347361695,,0.5488367702896843,0.7334572402045464,1.4057160386983687,0.408148268072745,0.0903359255867382,0.1502147377336216,0.2546969317199044,,,,,,,,,,,,,,,,,
